timestamp,local_timestamp,lat,lon,ab_name,network,pm25_value,temperature_2m,apparent_temperature,relativehumidity_2m,windspeed_10m
2025-06-19T10:00:00+00:00,"2025-06-19T12:00:00+02:00",50.796632,4.358539,"41R012 - Uccle","Brussels",8,24.9,22.7,38,14.4
2025-06-19T10:00:00+00:00,"2025-06-19T12:00:00+02:00",50.843567,4.367006,"41REG1 - Brussel (Bld du Régent)","Brussels",9,25.7,23.5,37,15.1
2025-06-19T07:00:00+00:00,"2025-06-19T09:00:00+02:00",50.895101,4.392718,"41MEU1 - Meudon","Brussels",16,25.4,23.3,38,14.4
2025-06-18T22:00:00+00:00,"2025-06-19T00:00:00+02:00",50.883560,4.382963,"41N043 - Haren","Brussels",3,25.6,23.5,38,14.4
2025-06-18T21:00:00+00:00,"2025-06-18T23:00:00+02:00",50.849665,4.333820,"41R001 - Molenbeek-Saint-Jean","Brussels",8,26.7,24.7,34,13.0
2025-06-18T20:00:00+00:00,"2025-06-18T22:00:00+02:00",50.895101,4.392718,"41MEU1 - Meudon","Brussels",8,25.4,23.3,38,14.4
2025-06-18T20:00:00+00:00,"2025-06-18T22:00:00+02:00",50.849665,4.333820,"41R001 - Molenbeek-Saint-Jean","Brussels",10,26.7,24.7,34,13.0
2025-06-18T19:00:00+00:00,"2025-06-18T21:00:00+02:00",50.895101,4.392718,"41MEU1 - Meudon","Brussels",8,25.4,23.3,38,14.4
2025-06-18T19:00:00+00:00,"2025-06-18T21:00:00+02:00",50.883560,4.382963,"41N043 - Haren","Brussels",6,25.6,23.5,38,14.4
2025-06-18T18:00:00+00:00,"2025-06-18T20:00:00+02:00",50.849665,4.333820,"41R001 - Molenbeek-Saint-Jean","Brussels",8,26.7,24.7,34,13.0
2025-06-18T16:00:00+00:00,"2025-06-18T18:00:00+02:00",50.858031,4.288336,"41B011 - Berchem-Sainte-Agathe","Brussels",8,24.9,23.1,38,11.5
2025-06-18T16:00:00+00:00,"2025-06-18T18:00:00+02:00",50.849665,4.333820,"41R001 - Molenbeek-Saint-Jean","Brussels",10,26.7,24.7,34,13.0
2025-06-18T15:00:00+00:00,"2025-06-18T17:00:00+02:00",50.883560,4.382963,"41N043 - Haren","Brussels",7,25.6,23.5,38,14.4
2025-06-18T14:00:00+00:00,"2025-06-18T16:00:00+02:00",50.849665,4.333820,"41R001 - Molenbeek-Saint-Jean","Brussels",7,26.7,24.7,34,13.0
2025-06-20T04:00:00+00:00,"2025-06-20T06:00:00+02:00",50.858031,4.288336,"41B011 - Berchem-Sainte-Agathe","Brussels",6,24.9,23.1,38,11.5
2025-06-20T04:00:00+00:00,"2025-06-20T06:00:00+02:00",50.883560,4.382963,"41N043 - Haren","Brussels",10,25.6,23.5,38,14.4
2025-06-20T03:00:00+00:00,"2025-06-20T05:00:00+02:00",50.895101,4.392718,"41MEU1 - Meudon","Brussels",8,25.4,23.3,38,14.4
2025-06-20T03:00:00+00:00,"2025-06-20T05:00:00+02:00",50.849665,4.333820,"41R001 - Molenbeek-Saint-Jean","Brussels",6,26.7,24.7,34,13.0
2025-06-20T02:00:00+00:00,"2025-06-20T04:00:00+02:00",50.895101,4.392718,"41MEU1 - Meudon","Brussels",8,25.4,23.3,38,14.4
2025-06-20T01:00:00+00:00,"2025-06-20T03:00:00+02:00",50.843567,4.367006,"41REG1 - Brussel (Bld du Régent)","Brussels",7,25.7,23.5,37,15.1
2025-06-20T13:00:00+00:00,"2025-06-20T15:00:00+02:00",50.895101,4.392718,"41MEU1 - Meudon","Brussels",3,25.4,23.3,38,14.4
2025-06-20T12:00:00+00:00,"2025-06-20T14:00:00+02:00",50.883560,4.382963,"41N043 - Haren","Brussels",3,25.6,23.5,38,14.4
2025-06-20T12:00:00+00:00,"2025-06-20T14:00:00+02:00",50.796632,4.358539,"41R012 - Uccle","Brussels",3,24.9,22.7,38,14.4
2025-06-20T11:00:00+00:00,"2025-06-20T13:00:00+02:00",50.858031,4.288336,"41B011 - Berchem-Sainte-Agathe","Brussels",3,24.9,23.1,38,11.5
2025-06-20T11:00:00+00:00,"2025-06-20T13:00:00+02:00",50.895101,4.392718,"41MEU1 - Meudon","Brussels",4,25.4,23.3,38,14.4
2025-06-20T11:00:00+00:00,"2025-06-20T13:00:00+02:00",50.796632,4.358539,"41R012 - Uccle","Brussels",3,24.9,22.7,38,14.4
2025-06-20T11:00:00+00:00,"2025-06-20T13:00:00+02:00",50.843567,4.367006,"41REG1 - Brussel (Bld du Régent)","Brussels",3,25.7,23.5,37,15.1
2025-06-20T10:00:00+00:00,"2025-06-20T12:00:00+02:00",50.849665,4.333820,"41R001 - Molenbeek-Saint-Jean","Brussels",3,26.7,24.7,34,13.0
2025-06-20T10:00:00+00:00,"2025-06-20T12:00:00+02:00",50.796632,4.358539,"41R012 - Uccle","Brussels",3,24.9,22.7,38,14.4
2025-06-20T08:00:00+00:00,"2025-06-20T10:00:00+02:00",50.895101,4.392718,"41MEU1 - Meudon","Brussels",12,25.4,23.3,38,14.4
2025-06-20T08:00:00+00:00,"2025-06-20T10:00:00+02:00",50.796632,4.358539,"41R012 - Uccle","Brussels",4,24.9,22.7,38,14.4
2025-06-20T08:00:00+00:00,"2025-06-20T10:00:00+02:00",50.843567,4.367006,"41REG1 - Brussel (Bld du Régent)","Brussels",6,25.7,23.5,37,15.1
2025-06-19T21:00:00+00:00,"2025-06-19T23:00:00+02:00",50.883560,4.382963,"41N043 - Haren","Brussels",6,25.6,23.5,38,14.4
2025-06-19T21:00:00+00:00,"2025-06-19T23:00:00+02:00",50.849665,4.333820,"41R001 - Molenbeek-Saint-Jean","Brussels",9,26.7,24.7,34,13.0
2025-06-19T20:00:00+00:00,"2025-06-19T22:00:00+02:00",50.843567,4.367006,"41REG1 - Brussel (Bld du Régent)","Brussels",9,25.7,23.5,37,15.1
2025-06-19T18:00:00+00:00,"2025-06-19T20:00:00+02:00",50.895101,4.392718,"41MEU1 - Meudon","Brussels",8,25.4,23.3,38,14.4
2025-06-19T17:00:00+00:00,"2025-06-19T19:00:00+02:00",50.796632,4.358539,"41R012 - Uccle","Brussels",7,24.9,22.7,38,14.4
2025-06-19T16:00:00+00:00,"2025-06-19T18:00:00+02:00",50.895101,4.392718,"41MEU1 - Meudon","Brussels",8,25.4,23.3,38,14.4
2025-06-19T16:00:00+00:00,"2025-06-19T18:00:00+02:00",50.849665,4.333820,"41R001 - Molenbeek-Saint-Jean","Brussels",9,26.7,24.7,34,13.0
2025-06-19T15:00:00+00:00,"2025-06-19T17:00:00+02:00",50.858031,4.288336,"41B011 - Berchem-Sainte-Agathe","Brussels",8,24.9,23.1,38,11.5
2025-06-19T15:00:00+00:00,"2025-06-19T17:00:00+02:00",50.796632,4.358539,"41R012 - Uccle","Brussels",7,24.9,22.7,38,14.4
2025-06-19T13:00:00+00:00,"2025-06-19T15:00:00+02:00",50.858031,4.288336,"41B011 - Berchem-Sainte-Agathe","Brussels",7,24.9,23.1,38,11.5
2025-06-19T13:00:00+00:00,"2025-06-19T15:00:00+02:00",50.883560,4.382963,"41N043 - Haren","Brussels",7,25.6,23.5,38,14.4
2025-06-19T05:00:00+00:00,"2025-06-19T07:00:00+02:00",50.849665,4.333820,"41R001 - Molenbeek-Saint-Jean","Brussels",15,26.7,24.7,34,13.0
